제도적인,['da_20180822191800034']
정암초,['da_20180822174124551']
자연,"['da_20180822205312033', 'da_20180822183516074']"
대응능력,['da_20180822184256272']
자기,"['da_20180822203521696', 'da_20180822193810518', 'da_20180822191717023', 'da_20180822190304657']"
언동,['da_20180822175202918']
진보라,['da_20180822191717023']
아파트,['da_20180822183327023']
비상,"['da_20180822205312033', 'da_20180822204558889', 'da_20180822193900536', 'da_20180822193431423', 'da_20180822193423421', 'da_20180822193104347', 'da_20180822191726027', 'da_20180822185503512', 'da_20180822184219268', 'da_20180822184101226', 'da_20180822183559085', 'da_20180822183516074', 'da_20180822182400784', 'da_20180822182316771', 'da_20180822182100732', 'da_20180822181805672', 'da_20180822181719647', 'da_20180822181059497', 'da_20180822175708057', 'da_20180822175551021', 'da_20180822175400963', 'da_20180822175348954', 'da_20180822174632703', 'da_20180822173907446', 'da_20180822173808406', 'da_20180822173800401', 'da_20180822173617339']"
리치,['da_20180822195510922']
남조선,['da_20180822191615005']
가속기,['da_20180822184905399']
만인,['da_20180822182532820']
교착,['da_20180822173808406']
헤럴드경제,"['da_20180822204533882', 'da_20180822190244643']"
대외,['da_20180822184101227']
요금,['da_20180822174513667']
실집행액,['da_20180822193502436']
재창업자,['da_20180822193502436']
반응,"['da_20180822211258392', 'da_20180822200004062', 'da_20180822195615961', 'da_20180822182100732', 'da_20180822175602025', 'da_20180822173907446']"
군사법원장,"['da_20180822193443428', 'da_20180822184657348', 'da_20180822175400962']"
백혜련,"['da_20180822182100731', 'da_20180822180712363', 'da_20180822175325948']"
강원도,"['da_20180822192627233', 'da_20180822184704351', 'da_20180822184653345', 'da_20180822180600297', 'da_20180822175352956', 'da_20180822173423245']"
진상,"['da_20180822193552461', 'da_20180822185952595', 'da_20180822183822163', 'da_20180822181802667']"
강우ㆍ강풍,['da_20180822193104347']
책임,"['da_20180822205716100', 'da_20180822203223649', 'da_20180822201928410', 'da_20180822194229621', 'da_20180822193423421', 'da_20180822192442190', 'da_20180822190603729', 'da_20180822184901397', 'da_20180822184729361', 'da_20180822183559085', 'da_20180822183152981', 'da_20180822182532820', 'da_20180822182356780', 'da_20180822182316771', 'da_20180822181802667', 'da_20180822180817381', 'da_20180822180622340', 'da_20180822180258213', 'da_20180822180147178', 'da_20180822175213927', 'da_20180822174429628', 'da_20180822174303602']"
월간,['da_20180822182100729']
청과,"['da_20180822175855084', 'da_20180822174020505']"
직무유기,"['da_20180822190644741', 'da_20180822174736728']"
실무추진단,"['da_20180822192424188', 'da_20180822190244643', 'da_20180822184647343', 'da_20180822175317946', 'da_20180822174852774']"
여의도연구원,['da_20180822191717023']
주력,"['da_20180822205020956', 'da_20180822200742195', 'da_20180822194229621', 'da_20180822191717023', 'da_20180822190902794', 'da_20180822183822163', 'da_20180822181802667', 'da_20180822181047491']"
예외,['da_20180822195615961']
쇼크,"['da_20180822211003333', 'da_20180822190902794', 'da_20180822190550718', 'da_20180822184704351', 'da_20180822175202918']"
관리감독,['da_20180822193502436']
지역간,['da_20180822174555681']
보건의료,"['da_20180822210000141', 'da_20180822200646181']"
광복절,"['da_20180822195613959', 'da_20180822183516074', 'da_20180822175708057']"
성범죄,['da_20180822193810518']
최고운,['da_20180822201803384']
배수로,"['da_20180822204558889', 'da_20180822193104347']"
제한한적,['da_20180822182726867']
간식,"['da_20180822184653345', 'da_20180822181003437']"
소방,"['da_20180822203223649', 'da_20180822184101226', 'da_20180822173617339']"
혼란,"['da_20180822191800034', 'da_20180822190603729', 'da_20180822183516074']"
동향,"['da_20180822205836119', 'da_20180822211534429', 'da_20180822182316771', 'da_20180822180258213']"
수장,"['da_20180822205716100', 'da_20180822191800034', 'da_20180822180040145']"
대여,['da_20180822174124551']
수정,"['da_20180822205716100', 'da_20180822200046092', 'da_20180822194229621', 'da_20180822191838055', 'da_20180822190550718', 'da_20180822184256272', 'da_20180822184219268', 'da_20180822182356780', 'da_20180822173737389']"
파기,"['da_20180822205029959', 'da_20180822192614230', 'da_20180822191615005', 'da_20180822183541080']"
단체관광,['da_20180822184901397']
완화,"['da_20180822205201004', 'da_20180822204059816', 'da_20180822200646181', 'da_20180822195357884', 'da_20180822194234625', 'da_20180822192442190', 'da_20180822192043091', 'da_20180822184101227', 'da_20180822181859683', 'da_20180822181538615', 'da_20180822175401969', 'da_20180822175202918', 'da_20180822175002812', 'da_20180822174612695', 'da_20180822173509271', 'da_20180822173502265']"
지원인원,['da_20180822182514815']
감사,"['da_20180822193900536', 'da_20180822193502436', 'da_20180822185704550', 'da_20180822183327023', 'da_20180822182356780', 'da_20180822180712363', 'da_20180822175102878']"
재상정은,['da_20180822193502436']
경제현장,['da_20180822190603729']
금융감독원장과,['da_20180822193441425']
식물,['da_20180822183516074']
장의,"['da_20180822203008592', 'da_20180822191604001', 'da_20180822182419796', 'da_20180822181003437']"
정원,"['da_20180822182532820', 'da_20180822174852774']"
신고자수,['da_20180822185111447']
군사재판,"['da_20180822193443428', 'da_20180822184657348']"
리조트,"['da_20180822184653345', 'da_20180822182514815', 'da_20180822180600297', 'da_20180822173423245']"
교육지원,['da_20180822174020505']
대공,['da_20180822173800401']
즉답,['da_20180822200742195']
고양갑,['da_20180822181200522']
정회,"['da_20180822182100731', 'da_20180822175325948']"
연인,['da_20180822190902795']
임대인,['da_20180822174500638']
특검호,['da_20180822173629345']
부조장,['da_20180822182419796']
종합정책,['da_20180822180258213']
중소벤처기업,"['da_20180822204248843', 'da_20180822193502436']"
파괴,"['da_20180822185704550', 'da_20180822184941403']"
포교,['da_20180822182658852']
막내아들,['da_20180822200142106']
양향,['da_20180822175401969']
본청,"['da_20180822185305479', 'da_20180822181302554', 'da_20180822180258213', 'da_20180822175102878', 'da_20180822173509271']"
법과,"['da_20180822200646181', 'da_20180822174500638']"
프레임,"['da_20180822183152981', 'da_20180822173800401']"
이명박ㆍ박근,['da_20180822194229621']
장조카,['da_20180822192813281']
공연권,['da_20180822204248843']
법원장,"['da_20180822193443428', 'da_20180822184657348', 'da_20180822175400962']"
시민,"['da_20180822211200373', 'da_20180822210000141', 'da_20180822205312033', 'da_20180822200646181', 'da_20180822194234625', 'da_20180822194212614', 'da_20180822193423421', 'da_20180822192043091', 'da_20180822184724359', 'da_20180822183459057', 'da_20180822183024945', 'da_20180822182100729', 'da_20180822181200522', 'da_20180822180842388', 'da_20180822180150182', 'da_20180822174500638', 'da_20180822173509271']"
인명보호,['da_20180822204558889']
남북평화,['da_20180822210000141']
대통령직속,['da_20180822192031088']
대피해,['da_20180822182316771']
약사법,['da_20180822200646181']
민자고속도,['da_20180822174513667']
휴무,['da_20180822183516074']
객실오찬,['da_20180822174941795']
명환,['da_20180822183459057']
결산보고,['da_20180822175325948']
퍼포먼스,['da_20180822174500638']
순화,['da_20180822175401965']
장모,['da_20180822183516074']
디지털카메라,['da_20180822190304657']
감지,['da_20180822175400961']
기념촬영,['da_20180822175551021']
업체,"['da_20180822205836119', 'da_20180822203232654', 'da_20180822192043091', 'da_20180822173605329', 'da_20180822173359233']"
통관,['da_20180822195510922']
실망,"['da_20180822194234625', 'da_20180822173629345']"
임용,['da_20180822184657348']
기술대,['da_20180822174630702']
법감정,['da_20180822184657348']
그즈음,['da_20180822193900536']
항구,"['da_20180822182316771', 'da_20180822173311213']"
시티즈,['da_20180822184724359']
원내지도부가,['da_20180822174612695']
경제구조,['da_20180822184901397']
금융분야,['da_20180822175002812']
강병원,['da_20180822173402235']
사촌,"['da_20180822211607445', 'da_20180822190304657']"
음성,['da_20180822193423421']
타개,['da_20180822184704351']
광주서구갑,['da_20180822210000141']
공직기강비서관,['da_20180822184941403']
이진,['da_20180822203521696']
김의,"['da_20180822205716100', 'da_20180822195615961', 'da_20180822180158185', 'da_20180822175602025', 'da_20180822175400961']"
국제담당,['da_20180822180040145']
건립,"['da_20180822184905399', 'da_20180822174020505']"
인사,"['da_20180822205836119', 'da_20180822205020956', 'da_20180822211607445', 'da_20180822211534429', 'da_20180822204349849', 'da_20180822203600702', 'da_20180822203521696', 'da_20180822203008592', 'da_20180822202703534', 'da_20180822202644522', 'da_20180822202439492', 'da_20180822200102098', 'da_20180822194229621', 'da_20180822193112352', 'da_20180822192627233', 'da_20180822191717023', 'da_20180822190603729', 'da_20180822184941403', 'da_20180822184653345', 'da_20180822183822163', 'da_20180822183459057', 'da_20180822183152981', 'da_20180822182514815', 'da_20180822182100731', 'da_20180822181802667', 'da_20180822181802666', 'da_20180822181719647', 'da_20180822181115508', 'da_20180822181059497', 'da_20180822181050492', 'da_20180822181047491', 'da_20180822180600297', 'da_20180822180258213', 'da_20180822175810076', 'da_20180822175602025', 'da_20180822175414987', 'da_20180822175352956', 'da_20180822175348954', 'da_20180822175325948', 'da_20180822175202918', 'da_20180822174947799', 'da_20180822174941795', 'da_20180822174429628', 'da_20180822174303602', 'da_20180822174047523', 'da_20180822173928461', 'da_20180822173650357', 'da_20180822173619341', 'da_20180822173423245']"
법제사법위원회,"['da_20180822184941403', 'da_20180822184638340', 'da_20180822182726867', 'da_20180822182532820', 'da_20180822182100731', 'da_20180822181523612', 'da_20180822181302554', 'da_20180822175325948', 'da_20180822174112545']"
전통장터,['da_20180822182419796']
화상회의,['da_20180822175202918']
입법예고,['da_20180822193423421']
친척집,['da_20180822203008592']
원내대변인,"['da_20180822190112634', 'da_20180822182100732', 'da_20180822181802667', 'da_20180822173907446', 'da_20180822173402235']"
신청자,"['da_20180822191501967', 'da_20180822184704351']"
성폭력처벌법,['da_20180822193810518']
사용처,['da_20180822202702533']
미세,"['da_20180822205020956', 'da_20180822184729361', 'da_20180822181047491', 'da_20180822175202918']"
주일,['da_20180822180622340']
그다음,['da_20180822184704351']
국책기관,['da_20180822175708057']
투입,"['da_20180822193900536', 'da_20180822192614231', 'da_20180822184653345', 'da_20180822181500598', 'da_20180822175102878', 'da_20180822173650356', 'da_20180822173323221']"
단상,['da_20180822191800034']
김서진,['da_20180822173808406']
의원총회,"['da_20180822175401969', 'da_20180822174612695']"
에너지정책,"['da_20180822193502436', 'da_20180822182532820']"
여행,['da_20180822193831524']
상모,['da_20180822174500638']
희망적,['da_20180822182100729']
회사이기만,['da_20180822173509271']
오종,['da_20180822173323221']
맨홀,['da_20180822205312033']
걱정,"['da_20180822190304657', 'da_20180822184704351', 'da_20180822181523612', 'da_20180822174947799']"
초가삼간,['da_20180822184704351']
가시,"['da_20180822204558889', 'da_20180822173808406']"
안정적,"['da_20180822191800034', 'da_20180822182532820']"
박승,['da_20180822175202918']
결합,['da_20180822184729361']
당일,"['da_20180822200602166', 'da_20180822193900536', 'da_20180822192356171', 'da_20180822192342164', 'da_20180822183516074']"
생존권,['da_20180822174500638']
입구,['da_20180822184101226']
인재영입,['da_20180822182100729']
윤지원,['da_20180822175401969']
정무위,"['da_20180822175401969', 'da_20180822175002812', 'da_20180822174612695']"
백승,"['da_20180822190311660', 'da_20180822173907446', 'da_20180822173737389']"
다도해,"['da_20180822184101226', 'da_20180822173617339']"
공직선거법,"['da_20180822190902795', 'da_20180822183822163']"
상당,"['da_20180822195615961', 'da_20180822193441425', 'da_20180822183516074', 'da_20180822180842388', 'da_20180822180258213']"
신문,"['da_20180822205201004', 'da_20180822203521696', 'da_20180822200646181', 'da_20180822200340142', 'da_20180822200102098', 'da_20180822191615005', 'da_20180822191604001', 'da_20180822184101227', 'da_20180822184101226', 'da_20180822181254549', 'da_20180822181050492', 'da_20180822175102878']"
사기,['da_20180822184101227']
공대,['da_20180822210000141']
상봉장의,['da_20180822181003437']
전투식량,['da_20180822191604001']
외출,"['da_20180822205312033', 'da_20180822193443428']"
결국,"['da_20180822204349849', 'da_20180822202703534', 'da_20180822202702533', 'da_20180822202701532', 'da_20180822201452323', 'da_20180822193900536', 'da_20180822193502436', 'da_20180822193441425', 'da_20180822185503512', 'da_20180822184219268', 'da_20180822184142246', 'da_20180822183516074', 'da_20180822182726867', 'da_20180822181502605', 'da_20180822181200522', 'da_20180822181003437', 'da_20180822180712363', 'da_20180822175855084', 'da_20180822175401965', 'da_20180822174814767', 'da_20180822173629345']"
전국동시당직선거,['da_20180822211200373']
전향,['da_20180822190550718']
청년창업시장,['da_20180822182419796']
이질적,['da_20180822175602025']
이상설,['da_20180822191602998']
론를,['da_20180822181538615']
유기,"['da_20180822190644741', 'da_20180822182100732', 'da_20180822181802667', 'da_20180822180712363', 'da_20180822174736728', 'da_20180822173907446']"
조차,['da_20180822203223649']
국민건강증진법,['da_20180822200646181']
초경량,['da_20180822185305479']
공동대표,"['da_20180822203521696', 'da_20180822191717023', 'da_20180822184941403']"
인프라,"['da_20180822205020956', 'da_20180822182100729', 'da_20180822181047491', 'da_20180822174630702']"
전작권,"['da_20180822192442190', 'da_20180822173502265']"
노릇,['da_20180822203008592']
재탕,['da_20180822185503512']
성사,['da_20180822175401965']
써야겠지,['da_20180822180258213']
한은,"['da_20180822191501967', 'da_20180822181502605']"
부과,['da_20180822174513667']
추가지원,['da_20180822173605329']
대북제제,['da_20180822175400961']
내일,"['da_20180822204349849', 'da_20180822200142106', 'da_20180822200102098', 'da_20180822193443428', 'da_20180822193431423', 'da_20180822184704351', 'da_20180822182316771', 'da_20180822181719647', 'da_20180822181502605', 'da_20180822180600297']"
김보경,['da_20180822173907446']
결산심사,"['da_20180822201803384', 'da_20180822180258213', 'da_20180822175102878']"
통일전략연구협의회,['da_20180822195613959']
대령,"['da_20180822205836119', 'da_20180822211534429']"
불황,"['da_20180822190603729', 'da_20180822180258213']"
조응,"['da_20180822200742195', 'da_20180822191800034', 'da_20180822190603729', 'da_20180822183152981']"
서울시,['da_20180822211200373']
정원증원,['da_20180822182532820']
이별임,['da_20180822173423245']
장과,"['da_20180822193441425', 'da_20180822182419796']"
종합정책질,"['da_20180822190603729', 'da_20180822174303602']"
미명하,['da_20180822173800401']
댓글,"['da_20180822201452323', 'da_20180822193552461', 'da_20180822192356171', 'da_20180822190644741', 'da_20180822185952595', 'da_20180822183822163', 'da_20180822182100732', 'da_20180822181802667', 'da_20180822180712363', 'da_20180822173907446', 'da_20180822173629345']"
과도,"['da_20180822193502436', 'da_20180822173359233']"
종단,['da_20180822174555681']
지지세가,['da_20180822174947799']
포스,['da_20180822192356171']
고향방문,['da_20180822184704351']
수사팀,['da_20180822195510922']
자취,['da_20180822203521696']
이근,['da_20180822175102878']
의미,"['da_20180822203521696', 'da_20180822195510922', 'da_20180822192442190', 'da_20180822191803040', 'da_20180822191602998', 'da_20180822190644741', 'da_20180822185305479', 'da_20180822184901397', 'da_20180822183459057', 'da_20180822182419796', 'da_20180822181112507', 'da_20180822173502265']"
형사기획과장,['da_20180822202702533']
삼은,['da_20180822175602025']
영철,['da_20180822203521696']
여객선,"['da_20180822184101226', 'da_20180822182316771', 'da_20180822173617339']"
최전방,['da_20180822195357884']
국군,"['da_20180822211534429', 'da_20180822202951584', 'da_20180822200046092', 'da_20180822193900536', 'da_20180822192356171', 'da_20180822190311660', 'da_20180822184142246', 'da_20180822183516074', 'da_20180822175401965']"
금순,['da_20180822211607445']
속죄,['da_20180822175213927']
허탈감,['da_20180822185952595']
상가임대차분쟁조정,['da_20180822174500638']
기상청,"['da_20180822193431423', 'da_20180822193104347', 'da_20180822182316771', 'da_20180822173617339']"
관계,"['da_20180822210000141', 'da_20180822205836119', 'da_20180822205716100', 'da_20180822205029959', 'da_20180822205020956', 'da_20180822211554439', 'da_20180822200742195', 'da_20180822200046092', 'da_20180822195613959', 'da_20180822195357884', 'da_20180822194313641', 'da_20180822194313640', 'da_20180822193900536', 'da_20180822193502436', 'da_20180822193431423', 'da_20180822193423421', 'da_20180822192614230', 'da_20180822191838055', 'da_20180822191803040', 'da_20180822191615005', 'da_20180822191502972', 'da_20180822190902795', 'da_20180822190304657', 'da_20180822190244643', 'da_20180822184724359', 'da_20180822184638340', 'da_20180822184101227', 'da_20180822184101226', 'da_20180822183822163', 'da_20180822183559085', 'da_20180822183541080', 'da_20180822183516074', 'da_20180822181859683', 'da_20180822181802667', 'da_20180822181523612', 'da_20180822181047491', 'da_20180822180258213', 'da_20180822180158185', 'da_20180822180040145', 'da_20180822175401965', 'da_20180822175400961', 'da_20180822175317946', 'da_20180822175202918', 'da_20180822175028837', 'da_20180822174555681', 'da_20180822173737389', 'da_20180822173617339']"
전문,"['da_20180822205201004', 'da_20180822205029959', 'da_20180822205020956', 'da_20180822193441425', 'da_20180822192043091', 'da_20180822190304657', 'da_20180822190244643', 'da_20180822184657348', 'da_20180822184647343', 'da_20180822184638340', 'da_20180822183058958', 'da_20180822182658852', 'da_20180822181538615', 'da_20180822175855084', 'da_20180822175401969', 'da_20180822175317946', 'da_20180822175002812', 'da_20180822174852774', 'da_20180822174630702', 'da_20180822174612695']"
전교조,['da_20180822183459057']
부동의,['da_20180822193810518']
권력,"['da_20180822204059816', 'da_20180822201452323', 'da_20180822193552461', 'da_20180822190644741', 'da_20180822190112634', 'da_20180822185704550', 'da_20180822183516074', 'da_20180822182100732', 'da_20180822181805672', 'da_20180822181802667', 'da_20180822180712363', 'da_20180822174736728', 'da_20180822173907446']"
기무사령관,"['da_20180822200602166', 'da_20180822193900536', 'da_20180822192356171', 'da_20180822192342164', 'da_20180822183516074', 'da_20180822173511273']"
건배,['da_20180822190304657']
광주시의회,['da_20180822180150182']
멘토링,['da_20180822193502436']
헌병,['da_20180822184657348']
민주평화통일자문,['da_20180822195613959']
이내,"['da_20180822180150182', 'da_20180822173609334']"
소유금지,['da_20180822205201004']
다리,['da_20180822174814767']
안내방송,"['da_20180822211607445', 'da_20180822204349849', 'da_20180822184704351', 'da_20180822180300214', 'da_20180822175352956']"
면제,['da_20180822173509271']
전후,"['da_20180822191602998', 'da_20180822173629345']"
신뢰구축,['da_20180822192442190']
덤프,['da_20180822173617339']
주민,"['da_20180822205312033', 'da_20180822204558889', 'da_20180822193900536', 'da_20180822192342164', 'da_20180822174020505', 'da_20180822173511273']"
경기지역,['da_20180822192627233']
방첩활동,['da_20180822211534429']
기사내용,['da_20180822195615961']
조현전,['da_20180822183516074']
양경,['da_20180822192627233']
노회,"['da_20180822211200373', 'da_20180822194234625', 'da_20180822185952595', 'da_20180822183822163', 'da_20180822182100732', 'da_20180822181802667', 'da_20180822181200522', 'da_20180822173907446', 'da_20180822173629345']"
반대,"['da_20180822205201004', 'da_20180822200646181', 'da_20180822193423421', 'da_20180822184941403', 'da_20180822184142246', 'da_20180822184101227', 'da_20180822183459057', 'da_20180822182400784', 'da_20180822181538615', 'da_20180822181523612', 'da_20180822181200522', 'da_20180822175551021', 'da_20180822175401969', 'da_20180822175002812', 'da_20180822174612695', 'da_20180822174500638', 'da_20180822173737389']"
무력감,['da_20180822191501967']
절망,"['da_20180822191800034', 'da_20180822190603729', 'da_20180822174429628']"
게임,"['da_20180822203900755', 'da_20180822175102878']"
화재,"['da_20180822203223649', 'da_20180822182356780', 'da_20180822175344953', 'da_20180822175319947', 'da_20180822175310941', 'da_20180822175213927']"
직면,"['da_20180822185503512', 'da_20180822184219268', 'da_20180822184101227']"
편의,['da_20180822180158185']
특활비의,['da_20180822173402235']
기범,['da_20180822182532820']
금액,"['da_20180822194212614', 'da_20180822191803040', 'da_20180822185111447', 'da_20180822184638340', 'da_20180822182213754', 'da_20180822181302554']"
호소,"['da_20180822203223649', 'da_20180822190603729', 'da_20180822175708057', 'da_20180822173808406']"
국민세금,['da_20180822174112545']
잔인,['da_20180822190304657']
법제,"['da_20180822194212614', 'da_20180822184941403', 'da_20180822184638340', 'da_20180822182726867', 'da_20180822182532820', 'da_20180822182100731', 'da_20180822181523612', 'da_20180822181302554', 'da_20180822180842388', 'da_20180822175325948', 'da_20180822174112545']"
조건,"['da_20180822201452323', 'da_20180822192442190', 'da_20180822184101227', 'da_20180822183459057', 'da_20180822175401969', 'da_20180822173502265']"
내뱉었다,['da_20180822190304657']
경서,['da_20180822190304657']
구속,"['da_20180822183822163', 'da_20180822182100732', 'da_20180822181802667', 'da_20180822180712363', 'da_20180822173907446', 'da_20180822173629345']"
집주변,['da_20180822205312033']
병원장,['da_20180822174955802']
희생,['da_20180822175213927']
김선수,['da_20180822184941403']
회하,"['da_20180822204248843', 'da_20180822190902795']"
계곡,"['da_20180822204558889', 'da_20180822193104347']"
족발,['da_20180822174500638']
용어,"['da_20180822193810518', 'da_20180822191800034', 'da_20180822191502972', 'da_20180822190304657', 'da_20180822182726867', 'da_20180822175202918']"
상태,"['da_20180822193900536', 'da_20180822193431423', 'da_20180822193423421', 'da_20180822191717023', 'da_20180822184142246', 'da_20180822184101226', 'da_20180822183516074', 'da_20180822182100729', 'da_20180822181859683', 'da_20180822181050492', 'da_20180822180712363', 'da_20180822173629345', 'da_20180822173617339', 'da_20180822173609334']"
미안,['da_20180822211607445']
측이,['da_20180822173808406']
일산,['da_20180822203521696']
대의명분,['da_20180822175602025']
자리,"['da_20180822205836119', 'da_20180822205716100', 'da_20180822205312033', 'da_20180822205020956', 'da_20180822204059816', 'da_20180822203835753', 'da_20180822201928410', 'da_20180822200102098', 'da_20180822195613959', 'da_20180822194234625', 'da_20180822194229621', 'da_20180822191803040', 'da_20180822191726027', 'da_20180822190304657', 'da_20180822185503512', 'da_20180822184941403', 'da_20180822184901397', 'da_20180822184638340', 'da_20180822184219268', 'da_20180822183559085', 'da_20180822181802666', 'da_20180822181719647', 'da_20180822181059497', 'da_20180822181050492', 'da_20180822181047491', 'da_20180822180817381', 'da_20180822180300214', 'da_20180822175414987', 'da_20180822175102878', 'da_20180822174941795', 'da_20180822174632703', 'da_20180822174500638', 'da_20180822174429628', 'da_20180822173605329']"
아픔,"['da_20180822210000141', 'da_20180822203008592', 'da_20180822202703534', 'da_20180822191501967']"
직접적,"['da_20180822200340142', 'da_20180822200004062', 'da_20180822193441425', 'da_20180822193431423', 'da_20180822191838055', 'da_20180822191502972', 'da_20180822190902794', 'da_20180822184101227', 'da_20180822181859683', 'da_20180822175401965', 'da_20180822173737389']"
금융당국,['da_20180822193441425']
연해주,['da_20180822175401967']
시도,"['da_20180822203521696', 'da_20180822203223649', 'da_20180822191726027', 'da_20180822174500638']"
지칭,"['da_20180822191502972', 'da_20180822175401965']"
지출,"['da_20180822205020956', 'da_20180822201803384', 'da_20180822181047491']"
유족,"['da_20180822203223649', 'da_20180822183327023', 'da_20180822175319947', 'da_20180822175213927']"
국공립병원,['da_20180822182658852']
정치부,"['da_20180822205201004', 'da_20180822193443428', 'da_20180822193441425']"
추진상황,"['da_20180822200646181', 'da_20180822183024945']"
중앙대책본부,['da_20180822173617339']
진정,"['da_20180822183152981', 'da_20180822182400784', 'da_20180822175551021', 'da_20180822173502265']"
미래,"['da_20180822211258392', 'da_20180822211200373', 'da_20180822205020956', 'da_20180822203521696', 'da_20180822202702533', 'da_20180822201803384', 'da_20180822200004062', 'da_20180822194212614', 'da_20180822193810518', 'da_20180822192500195', 'da_20180822192356171', 'da_20180822192043091', 'da_20180822191803040', 'da_20180822191726027', 'da_20180822191717023', 'da_20180822190902795', 'da_20180822190644741', 'da_20180822190112634', 'da_20180822185503512', 'da_20180822184729361', 'da_20180822184724359', 'da_20180822184638340', 'da_20180822184219268', 'da_20180822184142246', 'da_20180822182400784', 'da_20180822182356780', 'da_20180822182100732', 'da_20180822182100729', 'da_20180822181859683', 'da_20180822181802667', 'da_20180822181719647', 'da_20180822181200522', 'da_20180822181059497', 'da_20180822181047491', 'da_20180822181003437', 'da_20180822180712363', 'da_20180822180258213', 'da_20180822175551021', 'da_20180822175401965', 'da_20180822175348954', 'da_20180822175202918', 'da_20180822175102878', 'da_20180822174736728', 'da_20180822174632703', 'da_20180822174630702', 'da_20180822174500638', 'da_20180822174020505', 'da_20180822173907446', 'da_20180822173800401', 'da_20180822173402235']"
테크,['da_20180822182316771']
영양,['da_20180822184704351']
물컵,"['da_20180822195405893', 'da_20180822190304657', 'da_20180822181050492']"
명일,['da_20180822183516074']
선적화물,"['da_20180822201751373', 'da_20180822181254549']"
국가안전보장회의,['da_20180822183516074']
남북한,"['da_20180822195357884', 'da_20180822190304657']"
당위원장,['da_20180822180622340']
특례법,"['da_20180822205201004', 'da_20180822175401969', 'da_20180822175002812', 'da_20180822174612695']"
이념,"['da_20180822184941403', 'da_20180822182100731', 'da_20180822175325948']"
김경진,['da_20180822192354168']
관악,['da_20180822181200522']
센트,"['da_20180822192442190', 'da_20180822173502265']"
거기,"['da_20180822193900536', 'da_20180822190304657', 'da_20180822183459057', 'da_20180822181003437', 'da_20180822174500638']"
친척,"['da_20180822211607445', 'da_20180822180300214']"
경의,['da_20180822173629345']
상봉장도,['da_20180822184653345']
움직임,"['da_20180822204059816', 'da_20180822194212614', 'da_20180822191803040', 'da_20180822181200522', 'da_20180822175401969', 'da_20180822175401965', 'da_20180822175400963']"
대의,"['da_20180822175855084', 'da_20180822175602025']"
보도자료,['da_20180822175401967']
중도보수,['da_20180822203521696']
정양석,"['da_20180822195615961', 'da_20180822190311660', 'da_20180822175400961']"
방송,"['da_20180822204558889', 'da_20180822211607445', 'da_20180822204349849', 'da_20180822203521696', 'da_20180822200102098', 'da_20180822193900536', 'da_20180822193443428', 'da_20180822184905399', 'da_20180822184704351', 'da_20180822181509607', 'da_20180822180300214', 'da_20180822175401967', 'da_20180822175352956', 'da_20180822174941795', 'da_20180822173423245']"
한구석,['da_20180822203008592']
전력수급계획때,['da_20180822193502436']
가능한,"['da_20180822193900536', 'da_20180822184901397']"
야외활동,['da_20180822182316771']
이슈,"['da_20180822194229621', 'da_20180822191800034', 'da_20180822190244643', 'da_20180822183559085', 'da_20180822180258213', 'da_20180822175401969', 'da_20180822174500638', 'da_20180822174429628']"
통제국,"['da_20180822175401967', 'da_20180822173903444']"
발탁,['da_20180822175602025']
자동화,['da_20180822173629345']
개성공단,"['da_20180822210000141', 'da_20180822175708057', 'da_20180822175400961', 'da_20180822173808406']"
시그널,"['da_20180822191800034', 'da_20180822190603729']"
안보위협,['da_20180822184101227']
시스템,"['da_20180822194212614', 'da_20180822193502436', 'da_20180822192043091', 'da_20180822184101226', 'da_20180822175213927']"
합산,['da_20180822191602998']
억류,"['da_20180822201751373', 'da_20180822181254549', 'da_20180822173903444']"
동반가족,"['da_20180822200102098', 'da_20180822191800035', 'da_20180822181050492']"
경향,"['da_20180822203521696', 'da_20180822200340142', 'da_20180822191615005', 'da_20180822190304657', 'da_20180822181254549', 'da_20180822181050492', 'da_20180822175202918']"
벼랑,['da_20180822204248843']
금융지주사법,['da_20180822175401969']
북한정권,['da_20180822200046092']
출연,['da_20180822190550718']
번복,['da_20180822184256272']
색동,['da_20180822181003437']
자유민주주의,['da_20180822173800401']
시설운영,['da_20180822182532820']
환경부,"['da_20180822211003333', 'da_20180822204533882', 'da_20180822203600702', 'da_20180822202644522', 'da_20180822184101226', 'da_20180822182356780', 'da_20180822173617339']"
이승근,['da_20180822200742195']
고용,"['da_20180822211003333', 'da_20180822205020956', 'da_20180822204533882', 'da_20180822203600702', 'da_20180822202644522', 'da_20180822201928410', 'da_20180822195405893', 'da_20180822194234625', 'da_20180822194229621', 'da_20180822192827286', 'da_20180822192043091', 'da_20180822190902794', 'da_20180822190603729', 'da_20180822190550718', 'da_20180822185111447', 'da_20180822184901397', 'da_20180822184729361', 'da_20180822184704351', 'da_20180822183559085', 'da_20180822183459057', 'da_20180822182532820', 'da_20180822181047491', 'da_20180822180817381', 'da_20180822180258213', 'da_20180822175602025', 'da_20180822175401969', 'da_20180822175202918', 'da_20180822175150914', 'da_20180822175102878', 'da_20180822174508666', 'da_20180822174429628', 'da_20180822174303602']"
휴식,"['da_20180822182514815', 'da_20180822175102878']"
불법행위,['da_20180822183516074']
공적,['da_20180822203232654']
